Experiment_ID,Month_Year,Date,Lab_ID,Material_Type,Power_Consumption_W,Temperature_K,Levitation_Altitude_m,Success_Rate_Percent
EXP-1406,2020-05,2020-05-06,Lab-Alpha,Niobium-Titanium,1108.7197681991158,57.32414074287013,3.211193668681262,83.90552019766454
EXP-0449,2020-05,2020-05-07,Lab-Gamma,Quantum Flex,1268.753933700532,71.84091851520304,11.15169881420496,79.68000445532076
EXP-1622,2020-05,2020-05-07,Lab-Alpha,Graphene-YBCO,1092.3359318756357,82.90718681601395,7.851915770314497,78.24661599872218
EXP-1649,2020-05,2020-05-07,Lab-Gamma,Bismuth-Strontium,1557.5295820567069,59.1362618596348,9.53875883047757,92.80206098765143
EXP-1366,2020-05,2020-05-09,Lab-Gamma,Gold-Coated Aerogel,542.7438939695095,68.80199603073211,0.5278720315947766,75.78966008242206
EXP-2429,2020-05,2020-05-09,Lab-Beta,Quantum Flex,931.6756391358883,66.66520759183437,6.134724203648805,85.56274668396526
EXP-1684,2020-05,2020-05-09,Lab-Gamma,Carbon Nanotubes,1111.7798572085849,57.661920716268384,6.2968995903439735,93.22251009108507
EXP-1742,2020-05,2020-05-10,Lab-Epsilon,Niobium-Titanium,848.3181222194728,72.16102872016623,4.073322140388401,80.30538999455408
EXP-0020,2020-05,2020-05-10,Lab-Epsilon,Bismuth-Strontium,591.9297177766223,64.8441448286188,2.9299441384620075,73.65222828062439
EXP-1821,2020-05,2020-05-10,Lab-Delta,Graphene-YBCO,1713.6224986163757,62.2031921794352,14.28437037659262,99.24748612962749
EXP-1290,2020-05,2020-05-11,Lab-Gamma,Carbon Nanotubes,1593.485877411199,74.02636832373912,10.753752622976997,87.90788926951976
EXP-2458,2020-05,2020-05-12,Lab-Gamma,Carbon Nanotubes,1265.3948890000786,71.85833136776114,3.771501928010947,76.76198429061633
EXP-1016,2020-05,2020-05-12,Lab-Gamma,Bismuth-Strontium,1115.1202140519767,36.86666735799352,7.983632036732891,91.80022460745062
EXP-2037,2020-05,2020-05-12,Lab-Delta,Carbon Nanotubes,1283.4394395968789,83.80946071875273,7.859748541803683,73.46065028155672
EXP-0827,2020-05,2020-05-13,Lab-Delta,Graphene-YBCO,665.4863645660116,85.65920145974785,1.9228215696407254,73.2451192421878
EXP-0145,2020-05,2020-05-14,Lab-Alpha,Graphene-YBCO,812.2889250671399,55.02946057199442,6.62889512727553,87.96517762277978
EXP-1796,2020-05,2020-05-16,Lab-Beta,Carbon Nanotubes,200.0,76.36805248552497,0.0,80.3395064347565
EXP-1019,2020-05,2020-05-17,Lab-Delta,Bismuth-Strontium,1495.7853876940749,76.53989159596296,6.162293556779953,77.4416067688389
EXP-1235,2020-05,2020-05-18,Lab-Epsilon,Carbon Nanotubes,1135.520791069148,82.97103899575163,5.675003639790134,72.84736192698423
EXP-1228,2020-05,2020-05-19,Lab-Beta,Niobium-Titanium,1868.8187528017365,70.9821050165095,7.942850480367705,83.29067440273695
EXP-1389,2020-05,2020-05-20,Lab-Alpha,Quantum Flex,1457.7273976285442,67.47091197244438,12.725731891545232,92.39417715178676
EXP-2277,2020-05,2020-05-22,Lab-Beta,Graphene-YBCO,847.8892184671558,82.092550161755,2.953204979108057,66.78512289631367
EXP-1306,2020-05,2020-05-22,Lab-Beta,Quantum Flex,1176.9257588410576,87.1153041435892,7.610542369286156,77.98630049546497
EXP-0293,2020-05,2020-05-23,Lab-Delta,Niobium-Titanium,1909.0749073896184,71.02032316568582,10.13911163343853,90.16317298082514
EXP-0326,2020-05,2020-05-23,Lab-Epsilon,Carbon Nanotubes,614.223106634533,80.66483526290294,0.024943674665650395,74.18229488658217
EXP-0725,2020-05,2020-05-23,Lab-Gamma,Bismuth-Strontium,972.777484935414,78.08557039848883,4.4100341638696205,74.32197945463088
EXP-1309,2020-05,2020-05-24,Lab-Gamma,Bismuth-Strontium,2089.61791147532,63.10816876922225,10.22775028898101,90.16748388221164
EXP-1138,2020-05,2020-05-24,Lab-Beta,Bismuth-Strontium,849.7968617411352,63.34583159838097,1.3193173437116523,73.74568891693686
EXP-0916,2020-05,2020-05-25,Lab-Epsilon,Gold-Coated Aerogel,989.3802762316936,64.71206991263129,1.98102974764997,80.91454505591112
EXP-1885,2020-05,2020-05-25,Lab-Gamma,Quantum Flex,1847.290384280731,110.21802326772357,12.89977087584057,75.35643857946881
EXP-1582,2020-05,2020-05-26,Lab-Epsilon,Bismuth-Strontium,1754.8029276499683,73.7852379052123,7.956941797831105,88.39006907541342
EXP-0308,2020-05,2020-05-26,Lab-Gamma,Bismuth-Strontium,1565.2368122119117,85.72744497233191,7.111130269055102,80.48058137566122
EXP-1483,2020-05,2020-05-27,Lab-Beta,Bismuth-Strontium,1621.1878778725713,74.68933950808494,10.20953566798864,88.18284519958009
EXP-1694,2020-05,2020-05-28,Lab-Gamma,Graphene-YBCO,1266.7042079557712,83.78794838526585,7.995903388661324,82.18419971234435
EXP-0503,2020-05,2020-05-29,Lab-Delta,Gold-Coated Aerogel,1454.8676282806014,70.4853482924003,5.2368609250586164,78.82357979669075
EXP-1580,2020-05,2020-05-30,Lab-Beta,Quantum Flex,1822.0446477237201,70.44073528996003,18.52086103280734,88.37505206979534
EXP-0320,2020-05,2020-05-30,Lab-Beta,Bismuth-Strontium,1196.9668448315833,82.56132840057018,7.000258128271588,81.72035540985148
EXP-0349,2020-05,2020-05-31,Lab-Gamma,Gold-Coated Aerogel,1387.4300279815845,81.58532220496961,3.6021609447019647,71.2282200317815
EXP-2373,2020-05,2020-05-31,Lab-Epsilon,Carbon Nanotubes,1791.2558855602124,63.578857039553284,10.669330807750299,87.13208672239743
EXP-0365,2020-06,2020-06-01,Lab-Gamma,Carbon Nanotubes,1307.5854056493256,93.54982038631945,5.245411554066306,60.88757911210243
EXP-0966,2020-06,2020-06-02,Lab-Epsilon,Gold-Coated Aerogel,988.548203359929,86.74693264539738,5.121343308686539,65.43716897738747
EXP-1727,2020-06,2020-06-02,Lab-Gamma,Graphene-YBCO,1801.3289995287005,47.911888858648055,14.200488093879308,100.0
EXP-0576,2020-06,2020-06-02,Lab-Epsilon,Niobium-Titanium,1994.6685058293237,65.07495821785469,9.931869777781646,82.78647119037292
EXP-0462,2020-06,2020-06-03,Lab-Beta,Bismuth-Strontium,600.1633796567265,49.0352093984652,3.276683980027241,75.58069506250855
EXP-1475,2020-06,2020-06-04,Lab-Delta,Bismuth-Strontium,593.2921214438724,60.79331036318538,2.092309285331035,75.06230258220812
EXP-2477,2020-06,2020-06-04,Lab-Beta,Graphene-YBCO,1088.397887981615,56.41405430934303,8.245389265088885,94.71598241437364
EXP-2141,2020-06,2020-06-05,Lab-Epsilon,Gold-Coated Aerogel,1222.1042503268573,59.51030616979432,0.0,73.44243783307044
EXP-1333,2020-06,2020-06-05,Lab-Alpha,Quantum Flex,1327.6179489279107,67.73570572380093,12.970185548959376,93.70870342427538
EXP-0424,2020-06,2020-06-06,Lab-Gamma,Quantum Flex,872.4943571155916,84.04002620917782,4.9731979253005285,68.43931598265263
EXP-2362,2020-06,2020-06-07,Lab-Beta,Niobium-Titanium,1097.3706361446552,51.99080231076512,3.4456501269936712,86.76427962743185
EXP-0627,2020-06,2020-06-08,Lab-Gamma,Niobium-Titanium,1128.539152387122,84.5277449497751,5.843899443023806,76.18871167081804
EXP-1952,2020-06,2020-06-08,Lab-Alpha,Carbon Nanotubes,993.8344538218246,51.155463497571404,3.895931148499435,88.61128093392578
EXP-0375,2020-06,2020-06-09,Lab-Delta,Graphene-YBCO,773.3375467768764,69.49932645181676,4.352801744397924,77.75471558628085
EXP-1534,2020-06,2020-06-10,Lab-Beta,Carbon Nanotubes,1100.7816402457147,65.58201342259282,5.764348912628572,84.43112169914234
EXP-0096,2020-06,2020-06-10,Lab-Gamma,Quantum Flex,550.5866462406376,68.63212379539434,0.5747753238106381,81.41891281399737
EXP-1569,2020-06,2020-06-13,Lab-Delta,Bismuth-Strontium,1341.3395706143003,90.07869465576546,8.763337206782422,79.36087642366309
EXP-2472,2020-06,2020-06-13,Lab-Beta,Bismuth-Strontium,691.8765092465778,100.3173087684437,1.6809546699183098,64.52534239820102
EXP-1006,2020-06,2020-06-14,Lab-Beta,Graphene-YBCO,1236.7483734320804,65.88636314190565,9.588872965812506,81.65127110665672
EXP-2233,2020-06,2020-06-14,Lab-Epsilon,Gold-Coated Aerogel,1307.3159430137114,51.10549989728699,4.27629227381148,93.56275960377812
EXP-0795,2020-06,2020-06-15,Lab-Beta,Quantum Flex,1313.9732278739248,80.9478687163478,8.782947832441865,90.60945903764441
EXP-0061,2020-06,2020-06-15,Lab-Gamma,Quantum Flex,836.2959587068599,99.21655118404374,5.296375316621202,68.33272320547441
EXP-1668,2020-06,2020-06-16,Lab-Beta,Carbon Nanotubes,1794.2354432031123,89.68947976133701,12.297830871298439,82.66293973811085
EXP-1974,2020-06,2020-06-18,Lab-Alpha,Graphene-YBCO,1692.0682351988266,67.21984134014676,14.395373682006465,91.04207682056035
EXP-0767,2020-06,2020-06-18,Lab-Beta,Quantum Flex,1087.9042461023237,73.5201460554104,7.578410720562873,86.03693743216408
EXP-1746,2020-06,2020-06-20,Lab-Alpha,Graphene-YBCO,1214.2089723111828,81.56748110241882,6.713575341699991,83.52279151225044
EXP-1245,2020-06,2020-06-20,Lab-Alpha,Quantum Flex,1340.7064551257304,81.38214527523432,12.541102968490684,88.68742797662703
EXP-1217,2020-06,2020-06-21,Lab-Beta,Graphene-YBCO,865.3198106331417,67.10758606262905,5.987986739447107,86.88770231849848
EXP-0802,2020-06,2020-06-21,Lab-Alpha,Graphene-YBCO,1335.0747992312556,81.60455999883612,7.351840865033029,82.34452659064152
EXP-0832,2020-06,2020-06-21,Lab-Gamma,Carbon Nanotubes,1039.0117230441347,55.94496229956426,4.310997039370603,72.91025149054013
EXP-0710,2020-06,2020-06-25,Lab-Alpha,Gold-Coated Aerogel,468.17798142701497,69.58301344211354,0.0,74.55314681465671
EXP-0919,2020-06,2020-06-25,Lab-Epsilon,Niobium-Titanium,1684.7614412423138,62.12846282248154,6.885867214869861,83.28874603518544
EXP-1469,2020-06,2020-06-25,Lab-Epsilon,Bismuth-Strontium,1254.9491355192895,49.77193805721213,7.667998920787889,100.0
EXP-0436,2020-06,2020-06-29,Lab-Gamma,Gold-Coated Aerogel,1064.6767734146208,60.31957253663468,3.589151539510426,80.16564842601139
EXP-1570,2020-06,2020-06-30,Lab-Beta,Gold-Coated Aerogel,2026.9528681349793,43.59758277659989,8.673808866643801,97.63502345004329
EXP-1826,2020-07,2020-07-01,Lab-Epsilon,Graphene-YBCO,1800.1681750752593,56.96386587097832,12.533302361592032,89.27083798295568
EXP-1020,2020-07,2020-07-02,Lab-Alpha,Gold-Coated Aerogel,1545.672281936713,67.126970158937,7.659472368174583,73.83854835477914
EXP-2393,2020-07,2020-07-04,Lab-Gamma,Bismuth-Strontium,1785.2495813566895,74.18217933331759,12.290650747767884,83.67251135347941
EXP-1700,2020-07,2020-07-05,Lab-Epsilon,Bismuth-Strontium,975.6176090446272,75.6480696887018,5.616790625885489,72.21716433932694
EXP-0297,2020-07,2020-07-05,Lab-Epsilon,Bismuth-Strontium,476.56561713003896,69.98271000567891,0.757893134914744,66.81901123066521
EXP-1897,2020-07,2020-07-05,Lab-Gamma,Carbon Nanotubes,1641.9747908005415,62.62968580628207,8.498011537935817,85.30474346754133
EXP-1819,2020-07,2020-07-06,Lab-Alpha,Gold-Coated Aerogel,960.273062682349,68.44164573628575,1.5309786410044868,76.45534309035516
EXP-0118,2020-07,2020-07-06,Lab-Delta,Gold-Coated Aerogel,1351.686262733388,74.47829921586471,4.417902591837647,78.03052794382101
EXP-0817,2020-07,2020-07-08,Lab-Alpha,Quantum Flex,787.0620646489565,86.93337360163525,2.621804526693388,66.6729490821337
EXP-0047,2020-07,2020-07-08,Lab-Gamma,Graphene-YBCO,1465.9821830942865,67.86927830933332,10.288227679688383,86.23703285191189
EXP-0218,2020-07,2020-07-08,Lab-Gamma,Graphene-YBCO,811.6957346389797,50.85683654489419,5.799319676471598,84.96605492278063
EXP-0442,2020-07,2020-07-09,Lab-Epsilon,Quantum Flex,1253.3928112300719,66.51165328333255,9.843025908082208,92.52668620693163
EXP-2032,2020-07,2020-07-09,Lab-Beta,Gold-Coated Aerogel,754.8271700307805,57.16639937863544,2.268651554198776,71.39051287441998
EXP-0682,2020-07,2020-07-10,Lab-Alpha,Gold-Coated Aerogel,1245.9409598250838,82.33280584257436,4.394081492473947,73.0739246644203
EXP-2095,2020-07,2020-07-10,Lab-Gamma,Bismuth-Strontium,1658.5124909815263,53.39651017174536,8.02783120305117,95.92488386202905
EXP-1517,2020-07,2020-07-12,Lab-Beta,Quantum Flex,956.7600962205661,70.68113689569822,6.764697093292665,78.77541839552185
EXP-1211,2020-07,2020-07-12,Lab-Gamma,Bismuth-Strontium,1405.3490274552082,77.07402949011329,9.086507419872849,76.69817867594354
EXP-2271,2020-07,2020-07-12,Lab-Gamma,Bismuth-Strontium,1427.5390437873737,30.868468983397165,9.531869119100401,99.450903076302
EXP-1343,2020-07,2020-07-14,Lab-Alpha,Graphene-YBCO,688.7467439259336,82.91983765320828,3.938656951054052,68.6132135451899
EXP-0289,2020-07,2020-07-16,Lab-Beta,Carbon Nanotubes,1252.2062452016382,69.69298921692022,5.829535662100736,85.04102427464977
EXP-1317,2020-07,2020-07-16,Lab-Delta,Carbon Nanotubes,1250.4526063384062,103.54829423567057,7.2399117531334785,71.36542181260192
EXP-2494,2020-07,2020-07-16,Lab-Gamma,Bismuth-Strontium,2176.933123137289,84.63335458113036,11.244912322193297,84.69248604330643
EXP-2193,2020-07,2020-07-17,Lab-Epsilon,Graphene-YBCO,1900.9079999599276,57.91465010496833,16.176324767164463,94.0371113875253
EXP-1726,2020-07,2020-07-19,Lab-Alpha,Quantum Flex,1077.3731820484006,76.9732009133937,6.260248799183307,75.2602292474597
EXP-0146,2020-07,2020-07-19,Lab-Beta,Bismuth-Strontium,1261.8786997381294,69.61589988166425,6.293771289376713,83.71925868163157
EXP-0097,2020-07,2020-07-20,Lab-Gamma,Gold-Coated Aerogel,1247.7186820088068,81.01101867783794,2.757984664877167,64.49958226833195
EXP-1439,2020-07,2020-07-20,Lab-Alpha,Graphene-YBCO,1475.8316857461773,75.33724502915494,11.833594430260122,85.57351198604798
EXP-0838,2020-07,2020-07-21,Lab-Delta,Niobium-Titanium,2821.020048884782,58.89799592515325,15.549719250827618,99.58950418465072
EXP-0280,2020-07,2020-07-21,Lab-Beta,Quantum Flex,1132.4426706448317,80.84457372952583,9.864770679780749,82.9998835830231
EXP-1031,2020-07,2020-07-23,Lab-Gamma,Niobium-Titanium,841.2110783603529,87.74078991821017,2.5039192058533906,70.98385655694193
EXP-0081,2020-07,2020-07-24,Lab-Beta,Carbon Nanotubes,2024.3291204541383,71.84380548621894,12.049342341136764,92.14648457747654
EXP-2206,2020-07,2020-07-24,Lab-Gamma,Bismuth-Strontium,1292.2329230115563,60.65873295806217,5.667541131275804,90.38423532051847
EXP-0174,2020-07,2020-07-25,Lab-Beta,Graphene-YBCO,694.2300321529747,74.63126921487803,5.529258532039248,80.03503937262248
EXP-2305,2020-07,2020-07-26,Lab-Alpha,Graphene-YBCO,1339.6164580254851,55.40584502117889,11.891433477880554,86.95842970170706
EXP-0346,2020-07,2020-07-26,Lab-Epsilon,Bismuth-Strontium,1296.920909865539,61.192355539635685,5.166161453288052,76.33723804491285
EXP-2179,2020-07,2020-07-26,Lab-Beta,Quantum Flex,1515.6704233801813,58.696067674587844,11.913906435919564,93.29318081827223
EXP-2105,2020-07,2020-07-28,Lab-Beta,Gold-Coated Aerogel,634.9525980269227,65.07371677259047,1.0337659757896418,72.36793486124222
EXP-2243,2020-08,2020-08-01,Lab-Beta,Niobium-Titanium,709.1188405366828,78.69753349891919,2.1100423026897492,72.52692219949958
EXP-1079,2020-08,2020-08-01,Lab-Epsilon,Gold-Coated Aerogel,1702.7107513443584,77.12585721533803,7.924944874671405,88.41833330011939
EXP-1496,2020-08,2020-08-02,Lab-Gamma,Bismuth-Strontium,1466.323355614942,63.856145465743,5.784378303499975,87.12491054524016
EXP-1764,2020-08,2020-08-03,Lab-Beta,Carbon Nanotubes,1390.5955052661475,79.73325813535739,9.92626394283477,88.27554702315616
EXP-1354,2020-08,2020-08-03,Lab-Gamma,Carbon Nanotubes,1528.560258796704,73.7553972561372,9.194624511447312,84.8702212062749
EXP-1950,2020-08,2020-08-03,Lab-Delta,Quantum Flex,1111.8143024422895,57.720047566967196,9.887596388386555,89.00884576532819
EXP-2015,2020-08,2020-08-03,Lab-Epsilon,Bismuth-Strontium,1783.4742572850969,78.84581950020038,10.438139988547565,86.02420838125295
EXP-0116,2020-08,2020-08-04,Lab-Gamma,Graphene-YBCO,1364.5583508633445,73.16686340173896,9.31759202468647,92.29485810610811
EXP-0699,2020-08,2020-08-04,Lab-Beta,Bismuth-Strontium,828.6095878497791,77.30551952743166,3.22736774162558,73.64904032412379
EXP-0786,2020-08,2020-08-04,Lab-Delta,Carbon Nanotubes,1133.4924425118486,75.7982983785357,10.82709002192324,81.50046867300074
EXP-0594,2020-08,2020-08-05,Lab-Gamma,Carbon Nanotubes,1960.6543083327874,86.26207261880846,13.079905002843368,83.90815259459752
EXP-1927,2020-08,2020-08-05,Lab-Gamma,Carbon Nanotubes,670.4155013614384,83.03947542717476,5.292602836223244,78.3086767416053
EXP-1388,2020-08,2020-08-05,Lab-Delta,Bismuth-Strontium,1468.7318550934515,76.8275955478815,5.993710738457312,76.86964889420607
EXP-0262,2020-08,2020-08-07,Lab-Epsilon,Carbon Nanotubes,1102.9484848799375,32.86192303767917,8.19989575984712,100.0
EXP-2289,2020-08,2020-08-10,Lab-Gamma,Graphene-YBCO,1414.4483990736494,52.814383179767674,11.337928583819167,84.39340705765798
EXP-0917,2020-08,2020-08-11,Lab-Alpha,Quantum Flex,769.2097814677965,74.17738935156456,5.496572461394707,79.08401730644314
EXP-2003,2020-08,2020-08-11,Lab-Beta,Bismuth-Strontium,1330.5316893766326,53.93961187614212,9.847203747589734,97.75409688957033
EXP-2263,2020-08,2020-08-12,Lab-Delta,Quantum Flex,456.9517482638738,68.12333891949659,2.0319760852012982,70.43234548141687
EXP-1225,2020-08,2020-08-12,Lab-Delta,Carbon Nanotubes,1453.1831330439957,78.69221104895983,9.853170565344282,82.90306435289524
EXP-1909,2020-08,2020-08-13,Lab-Delta,Quantum Flex,1811.3282344273484,69.87896668170428,16.172736345072583,96.04449888386547
EXP-1925,2020-08,2020-08-13,Lab-Epsilon,Graphene-YBCO,1231.5407216068697,54.35823311214757,8.21172159669288,90.54814595630408
EXP-0404,2020-08,2020-08-13,Lab-Epsilon,Gold-Coated Aerogel,1149.2869622486353,68.54913849861929,5.23428610681763,75.84407470458005
EXP-1353,2020-08,2020-08-15,Lab-Alpha,Niobium-Titanium,1501.1690661151324,88.35939864860704,5.2813919933601925,73.08076876272958
EXP-1149,2020-08,2020-08-15,Lab-Delta,Gold-Coated Aerogel,1690.4625470205822,53.33760975118082,5.491756941067777,85.81615351338385
EXP-1193,2020-08,2020-08-16,Lab-Beta,Quantum Flex,946.7403984171001,86.22648398159549,8.336284782762206,74.28063577321898
EXP-0397,2020-08,2020-08-17,Lab-Epsilon,Carbon Nanotubes,1895.7822883312851,48.06106359100431,14.035262051167459,95.03624254720083
EXP-2427,2020-08,2020-08-18,Lab-Delta,Graphene-YBCO,1058.5454316602836,83.1566673029793,6.728897523299265,81.70010463037153
EXP-0141,2020-08,2020-08-18,Lab-Alpha,Gold-Coated Aerogel,1470.1636475724165,92.57081940082676,6.355823828353911,71.52933687639104
EXP-0190,2020-08,2020-08-18,Lab-Alpha,Bismuth-Strontium,959.5407453616069,72.8944877840303,4.262270779315339,69.64316581972011
EXP-1145,2020-08,2020-08-20,Lab-Delta,Carbon Nanotubes,1396.3564848566286,52.739746280623365,9.02845223940807,85.18556211707121
EXP-1067,2020-08,2020-08-20,Lab-Alpha,Niobium-Titanium,1700.676146703837,57.65139129036279,11.489507450660678,94.06360211797285
EXP-0752,2020-08,2020-08-22,Lab-Alpha,Gold-Coated Aerogel,1192.05558087684,83.24848220016005,3.387249012504315,72.26974398839195
EXP-0975,2020-08,2020-08-23,Lab-Delta,Graphene-YBCO,1224.5308678077793,85.74716859230051,7.948942565821713,74.51796998589873
EXP-1264,2020-08,2020-08-23,Lab-Alpha,Gold-Coated Aerogel,834.8221937686316,53.45113647907581,0.14036924897181224,84.58358276531
EXP-1630,2020-08,2020-08-24,Lab-Alpha,Quantum Flex,817.2922673181729,51.5745306527892,6.230603400030572,91.89997303557573
EXP-1080,2020-08,2020-08-26,Lab-Gamma,Niobium-Titanium,1188.6564282970503,82.99322137235906,3.7847723440032315,79.8347685126342
EXP-0067,2020-08,2020-08-29,Lab-Beta,Gold-Coated Aerogel,1424.3570890727224,70.02805275837814,4.99311637577525,73.58424001407388
EXP-2261,2020-08,2020-08-29,Lab-Alpha,Gold-Coated Aerogel,1756.4615941687052,79.88520754208163,6.583273914046572,73.51708221509166
EXP-1190,2020-08,2020-08-30,Lab-Epsilon,Carbon Nanotubes,1354.496919585183,72.59523344271457,5.125178852050274,87.65704297395048
EXP-1446,2020-08,2020-08-31,Lab-Gamma,Niobium-Titanium,1664.263955520389,98.03021460922253,6.30620899294886,78.58678725057159
EXP-1863,2020-09,2020-09-01,Lab-Alpha,Niobium-Titanium,986.1618005390504,71.41824778484285,3.686411825892368,72.24458314248666
EXP-0468,2020-09,2020-09-02,Lab-Gamma,Bismuth-Strontium,464.5867510041047,73.05148262142846,1.5577807347872026,72.30800675006861
EXP-0574,2020-09,2020-09-03,Lab-Delta,Gold-Coated Aerogel,1256.1173642721187,107.33012043758153,4.877780808551238,57.170135316112955
EXP-0277,2020-09,2020-09-03,Lab-Epsilon,Gold-Coated Aerogel,1289.5149466231373,40.81728255330432,4.544958918466192,84.40240814257554
EXP-1005,2020-09,2020-09-05,Lab-Beta,Bismuth-Strontium,1403.5962083422162,70.89401483461954,10.551781374186518,94.52300473257272
EXP-1076,2020-09,2020-09-05,Lab-Gamma,Quantum Flex,1168.0862618269289,74.20863886277161,8.600749756693132,74.30392517034639
